DATAFLOW,LAST UPDATE,freq,mot_nrg,vehicle,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Hungary,2021,0.114,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Hungary,2022,0.034,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Hungary,2023,0.074,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Ireland,2014,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Ireland,2015,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Ireland,2016,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Ireland,2017,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Ireland,2018,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Ireland,2019,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Ireland,2020,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Ireland,2021,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Ireland,2022,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Ireland,2023,0.429,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Italy,2014,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Italy,2015,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Italy,2016,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Italy,2017,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Italy,2018,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Italy,2019,0.008,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Italy,2020,0.01,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Italy,2021,0.021,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Italy,2022,0.035,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Italy,2023,0.099,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Lithuania,2014,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Lithuania,2015,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Lithuania,2016,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Lithuania,2017,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Lithuania,2018,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Lithuania,2019,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Lithuania,2020,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Lithuania,2021,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Lithuania,2022,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Lithuania,2023,0.051,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Luxembourg,2014,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Luxembourg,2015,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Luxembourg,2016,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Luxembourg,2017,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Luxembourg,2018,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Luxembourg,2019,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Luxembourg,2020,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Luxembourg,2021,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Luxembourg,2022,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Luxembourg,2023,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Latvia,2014,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Latvia,2015,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Latvia,2016,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Latvia,2017,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Latvia,2018,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Latvia,2019,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Latvia,2020,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Latvia,2021,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Latvia,2022,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Latvia,2023,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Malta,2014,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Malta,2015,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Malta,2016,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Malta,2017,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Malta,2018,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Malta,2019,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Malta,2020,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Malta,2021,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Malta,2022,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Malta,2023,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Netherlands,2014,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Netherlands,2015,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Netherlands,2016,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Netherlands,2017,0.01,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Netherlands,2018,0.029,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Netherlands,2019,0.086,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Netherlands,2020,0.084,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Netherlands,2021,0.081,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Netherlands,2022,0.101,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Netherlands,2023,1.89,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Poland,2014,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Poland,2015,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Poland,2016,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Poland,2017,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Poland,2018,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Poland,2019,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Poland,2020,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Poland,2021,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Poland,2022,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Poland,2023,0.007,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Portugal,2014,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Portugal,2015,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Portugal,2016,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Portugal,2017,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Portugal,2018,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Portugal,2019,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Portugal,2020,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Portugal,2021,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Portugal,2022,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Portugal,2023,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Romania,2014,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Romania,2015,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Romania,2016,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Romania,2017,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Romania,2018,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Romania,2019,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Romania,2020,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Romania,2021,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Romania,2022,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Romania,2023,0.167,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Sweden,2014,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Sweden,2015,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Sweden,2016,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Sweden,2017,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Sweden,2018,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Sweden,2019,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Sweden,2020,0.874,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Sweden,2021,1.245,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Sweden,2022,5.35,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Sweden,2023,9.91,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Slovenia,2014,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Slovenia,2015,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Slovenia,2016,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Slovenia,2017,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Slovenia,2018,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Slovenia,2019,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Slovenia,2020,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Slovenia,2021,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Slovenia,2022,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Slovenia,2023,0.056,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Slovakia,2014,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Slovakia,2015,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Slovakia,2016,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Slovakia,2017,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Slovakia,2018,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Slovakia,2019,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Slovakia,2020,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Slovakia,2021,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Slovakia,2022,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Road tractors,Percentage,Slovakia,2023,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Goods road motor vehicles <= 3.5 tonnes,Percentage,Austria,2014,0.651,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Goods road motor vehicles <= 3.5 tonnes,Percentage,Austria,2015,0.812,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Goods road motor vehicles <= 3.5 tonnes,Percentage,Austria,2016,1.25,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Goods road motor vehicles <= 3.5 tonnes,Percentage,Austria,2017,0.589,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Goods road motor vehicles <= 3.5 tonnes,Percentage,Austria,2018,1.021,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Goods road motor vehicles <= 3.5 tonnes,Percentage,Austria,2019,1.151,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Goods road motor vehicles <= 3.5 tonnes,Percentage,Austria,2020,2.022,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Goods road motor vehicles <= 3.5 tonnes,Percentage,Austria,2021,3.98,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Goods road motor vehicles <= 3.5 tonnes,Percentage,Austria,2022,9.366,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Goods road motor vehicles <= 3.5 tonnes,Percentage,Austria,2023,10.634,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Goods road motor vehicles <= 3.5 tonnes,Percentage,Belgium,2014,0.185,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Goods road motor vehicles <= 3.5 tonnes,Percentage,Belgium,2015,0.114,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Goods road motor vehicles <= 3.5 tonnes,Percentage,Belgium,2016,0.219,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Goods road motor vehicles <= 3.5 tonnes,Percentage,Belgium,2017,0.169,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Goods road motor vehicles <= 3.5 tonnes,Percentage,Belgium,2018,0.348,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Goods road motor vehicles <= 3.5 tonnes,Percentage,Belgium,2019,0.513,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Goods road motor vehicles <= 3.5 tonnes,Percentage,Belgium,2020,0.636,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Goods road motor vehicles <= 3.5 tonnes,Percentage,Belgium,2021,0.987,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Goods road motor vehicles <= 3.5 tonnes,Percentage,Belgium,2022,3.247,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Goods road motor vehicles <= 3.5 tonnes,Percentage,Belgium,2023,4.512,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Goods road motor vehicles <= 3.5 tonnes,Percentage,Bulgaria,2014,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Goods road motor vehicles <= 3.5 tonnes,Percentage,Bulgaria,2015,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Goods road motor vehicles <= 3.5 tonnes,Percentage,Bulgaria,2016,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Goods road motor vehicles <= 3.5 tonnes,Percentage,Bulgaria,2017,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Goods road motor vehicles <= 3.5 tonnes,Percentage,Bulgaria,2018,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Goods road motor vehicles <= 3.5 tonnes,Percentage,Bulgaria,2019,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Goods road motor vehicles <= 3.5 tonnes,Percentage,Bulgaria,2020,0.118,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Goods road motor vehicles <= 3.5 tonnes,Percentage,Bulgaria,2021,0.135,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Goods road motor vehicles <= 3.5 tonnes,Percentage,Bulgaria,2022,0.081,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Goods road motor vehicles <= 3.5 tonnes,Percentage,Bulgaria,2023,2.484,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Goods road motor vehicles <= 3.5 tonnes,Percentage,Cyprus,2014,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Goods road motor vehicles <= 3.5 tonnes,Percentage,Cyprus,2015,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Goods road motor vehicles <= 3.5 tonnes,Percentage,Cyprus,2016,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Goods road motor vehicles <= 3.5 tonnes,Percentage,Cyprus,2017,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Goods road motor vehicles <= 3.5 tonnes,Percentage,Cyprus,2018,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Goods road motor vehicles <= 3.5 tonnes,Percentage,Cyprus,2019,0.105,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Goods road motor vehicles <= 3.5 tonnes,Percentage,Cyprus,2020,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Goods road motor vehicles <= 3.5 tonnes,Percentage,Cyprus,2021,0.051,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Goods road motor vehicles <= 3.5 tonnes,Percentage,Cyprus,2022,1.739,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Goods road motor vehicles <= 3.5 tonnes,Percentage,Cyprus,2023,0.751,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Goods road motor vehicles <= 3.5 tonnes,Percentage,Czechia,2014,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Goods road motor vehicles <= 3.5 tonnes,Percentage,Czechia,2015,0.124,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Goods road motor vehicles <= 3.5 tonnes,Percentage,Czechia,2016,0.064,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Goods road motor vehicles <= 3.5 tonnes,Percentage,Czechia,2017,0.157,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Goods road motor vehicles <= 3.5 tonnes,Percentage,Czechia,2018,0.172,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Goods road motor vehicles <= 3.5 tonnes,Percentage,Czechia,2019,0.217,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Goods road motor vehicles <= 3.5 tonnes,Percentage,Czechia,2020,0.292,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Goods road motor vehicles <= 3.5 tonnes,Percentage,Czechia,2021,1.411,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Goods road motor vehicles <= 3.5 tonnes,Percentage,Czechia,2022,0.745,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Goods road motor vehicles <= 3.5 tonnes,Percentage,Czechia,2023,1.717,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Goods road motor vehicles <= 3.5 tonnes,Percentage,Germany,2014,0.106,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Goods road motor vehicles <= 3.5 tonnes,Percentage,Germany,2015,0.147,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Goods road motor vehicles <= 3.5 tonnes,Percentage,Germany,2016,1.14,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Goods road motor vehicles <= 3.5 tonnes,Percentage,Germany,2017,1.992,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Goods road motor vehicles <= 3.5 tonnes,Percentage,Germany,2018,2.138,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Goods road motor vehicles <= 3.5 tonnes,Percentage,Germany,2019,2.225,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Goods road motor vehicles <= 3.5 tonnes,Percentage,Germany,2020,3.271,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Goods road motor vehicles <= 3.5 tonnes,Percentage,Germany,2021,4.798,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Goods road motor vehicles <= 3.5 tonnes,Percentage,Germany,2022,7.938,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Goods road motor vehicles <= 3.5 tonnes,Percentage,Germany,2023,7.994,s
